state,lga,ward,health_facility,Latitude,Longitude,type_hf,status,accessibility
Borno,Konduga,Sojiri/ Nguro - Nguro,Champu Health Clinic,10.282467,13.280924,Hospital,Partially Functioning,True
Borno,Konduga,Sojiri/ Nguro - Nguro,Kayamla Health Clinic,10.247485,13.282588,PHC,Functioning,True
Borno,Konduga,Sojiri/ Nguro - Nguro,Kimeri Health Clinic,10.499937,13.282973,Health Clinic,Not Functioning,True
Borno,Kukawa,Alagarno,Alagarno Health Clinic,10.473397,13.283158,PHC,Partially Functioning,True
Borno,Kukawa,Alagarno,Doran Naira Health Clinic,10.26634,13.283898,Health Clinic,Functioning,True
Borno,Kukawa,Alagarno,Kangarwa Health Clinic,12.54113,13.28391,Health Clinic,Not Functioning,False
Borno,Kukawa,Alagarno,Shiwaram Health Clinic,10.608972,13.284292,Health Clinic,Functioning,True
Borno,Kukawa,Baga,Baga COCIN Health Clinic,10.269192,13.287083,Health Post,Partially Functioning,True
Borno,Kukawa,Baga,BAGA PHC CLINIC,10.240305,13.287643,PHC,Partially Functioning,False
Borno,Kukawa,Bundur,Barwati Health Clinic,10.207805,13.287877,Health Post,Functioning,True
Borno,Kukawa,Bundur,Bundur Health Clinic,10.283401,13.2893001,Health Post,Partially Functioning,True
Borno,Kukawa,Dogoshi,Dogoshi Health Clinic,10.282032,13.289668,PHC,Partially Functioning,True
Borno,Kukawa,Doro / Duguri,DORO PHC CLINIC,10.27421,13.291825,Health Clinic,Partially Functioning,True
Borno,Kukawa,Doro / Duguri,Duguri Health Clinic,10.9972,13.2953,Health Clinic,Partially Functioning,True
Borno,Kukawa,Doro / Duguri,MADAYI HEALTH CLINIC,10.648874,13.296899,PHC,Partially Functioning,True
Borno,Kukawa,Kauwa,FSP Cross CLINIC,10.170755,13.299698,Health Post,Partially Functioning,True
Borno,Kukawa,Kekeno,Dabar Masara Health Clinic,10.157057,13.302193,PHC,Functioning,True
Borno,Kukawa,Kekeno,Kekeno PHC Clinic,10.091134,13.30234,Health Post,Partially Functioning,True
Borno,Kukawa,Kekeno,Kwata Daban Masara PHC Clinic,10.328668,13.304427,Health Clinic,Partially Functioning,True
Borno,Kukawa,Kekeno,Malam Bayeri Dispensary,10.106808,13.304924,Health Post,Partially Functioning,True
Borno,Kukawa,Kekeno,Mile 90 PHC Clinic,10.32135,13.306088,Health Post,Partially Functioning,False
Borno,Kukawa,Kukawa,General Hospital Kukawa,10.412677,13.308015,PHC,Partially Functioning,True
Borno,Kukawa,Kukawa,KUKAWA MCH CLINIC,10.420693,13.30916,PHC,Partially Functioning,False
Borno,Kukawa,Moduari / Barwari,Ali Sheriff Health Clinic,10.322875,13.309278,PHC,Partially Functioning,False
Borno,Kukawa,Yoyo,Yoyo Health Clinic,10.688547,13.309521,Health Clinic,Partially Functioning,True
Borno,Kwaya Kusar,Gondi,EYN Wandali Health Clinic,10.404223,13.309702,Health Clinic,Not Functioning,True
Borno,Kwaya Kusar,Gusi / Billa,Fika Dispensary,10.197347,13.310308,PHC,Functioning,True
Borno,Kwaya Kusar,Gusi / Billa,Gusi Dispensary,10.106732,13.31212,PHC,Functioning,True
Borno,Kwaya Kusar,Guwal,Guwal Dispensary,10.286005,13.312315,Health Post,Partially Functioning,True
Borno,Kwaya Kusar,Guwal,Savira Dispensary,10.2285,13.315498,Health Clinic,Partially Functioning,True
Borno,Kwaya Kusar,Gwandi,Wandali PHC Clinic,9.541,13.317,Health Clinic,Functioning,True
Borno,Kwaya Kusar,Kubuku,DAYAR DISPENSARY,11.70918,13.32075,Health Clinic,Functioning,True
Borno,Kwaya Kusar,Kubuku,Kubuku Dispensary,10.217792,13.321622,PHC,Functioning,True
Borno,Kwaya Kusar,Kubuku,Kwardum Dispensary,10.632908,13.322529,PHC,Functioning,True
Borno,Kwaya Kusar,Kurba,JUGGAL DISPENSARY,10.496967,13.324185,Health Clinic,Not Functioning,True
Borno,Kwaya Kusar,Kurba,Kurbagayi MCH Clinic,10.34818,13.324533,PHC,Partially Functioning,True
Borno,Kwaya Kusar,Kurba,Kurbagayi PHC Clinic,10.571003,13.326408,PHC,Partially Functioning,True
Borno,Kwaya Kusar,Kwaya Kusar,Babadidi Health Clinic,10.568395,13.327325,Health Clinic,Partially Functioning,False
Borno,Kwaya Kusar,Kwaya Kusar,Gadam Dispensary,10.94501713,13.32964929,Health Clinic,Functioning,True
Borno,Kwaya Kusar,Kwaya Kusar,General Hospital Kwaya,10.99724,13.32984,Health Clinic,Partially Functioning,True
Borno,Kwaya Kusar,Kwaya Kusar,Guba Dispensary,12.61779,13.33109,Health Clinic,Functioning,True
Borno,Kwaya Kusar,Kwaya Kusar,Kwaya Kusar MCH Clinic,10.500425,13.331648,PHC,Functioning,True
Borno,Kwaya Kusar,Kwaya Kusar,Kwaya Town Dispensary,10.648358,13.333196,PHC,Functioning,True
Borno,Kwaya Kusar,Peta,Peta Dispensary,10.4477,13.335283,Health Post,Not Functioning,True
Borno,Kwaya Kusar,Wada,EYN Fesingo Health Clinic,10.802328,13.335312,Health Post,Not Functioning,False
Borno,Kwaya Kusar,Wada,Kogu Dispensary,10.259063,13.335643,Health Clinic,Functioning,True
Borno,Kwaya Kusar,Wawa,Wawa Dispensary,10.577642,13.336673,Health Post,Partially Functioning,True
Borno,Kwaya Kusar,Yimirthalang,Bahai Dispensary,10.737975,13.337898,Health Clinic,Partially Functioning,True
Borno,Kwaya Kusar,Yimirthalang,Bilazi Dispensary,10.515703,13.339432,Health Post,Not Functioning,False
Borno,Kwaya Kusar,Yimirthalang,Yimirdalang PHC Clinic,10.579813,13.340788,PHC,Functioning,True
Borno,Mafa,Abbari,Zengebe Health Clinic,10.2778167,13.341105,Health Clinic,Partially Functioning,True
Borno,Mafa,Ajiri,Ajiri Health Clinic,10.490428,13.343502,PHC,Partially Functioning,True
Borno,Mafa,Gawa,Dugumba Health Clinic,10.588252,13.349188,Health Clinic,Not Functioning,False
Borno,Mafa,Gawa,Gawa Health Clinic,10.50439,13.34958,Health Clinic,Not Functioning,True
Borno,Mafa,Koshebe,Koshebe Comprensive Health Centre,9.103888889,13.35055556,Health Clinic,Partially Functioning,False
Borno,Mafa,Laje,Laje Comprensive Health Centre,10.784852,13.352437,PHC,Functioning,True
Borno,Mafa,Laje,MASKA Health Centre,10.719653,13.357055,Health Post,Not Functioning,False
Borno,Mafa,Limanti,Azaya Health Clinic,10.131692,13.358028,PHC,Functioning,True
Borno,Mafa,Loskuri,Loskuri Health Clinic,10.54668,13.358363,Health Clinic,Partially Functioning,True
Borno,Mafa,Loskuri,Ngowum Health Clinic,10.182585,13.359473,PHC,Functioning,True
Borno,Mafa,Ma'Afa,General Hospital Mafa,10.24406,13.360018,PHC,Functioning,True
Borno,Mafa,Ma'Afa,Ma'afa Health Clinic,10.787567,13.36197,Health Post,Partially Functioning,True
Borno,Mafa,Ma'Afa,Mafa MCH Clinic,10.215953,13.363307,Health Clinic,Functioning,True
Borno,Mafa,Ma'Afa,MBUTA DISPENSARY,10.656936,13.364381,Health Post,Not Functioning,True
Borno,Mafa,Mujigine,Mujigene Health Clinic,10.60344,13.364483,Health Post,Partially Functioning,True
Borno,Mafa,Tamsu Ngamdua,Gwozari MCH Clinic,10.45977,13.365568,Health Clinic,Functioning,True
Borno,Mafa,Tamsu Ngamdua,Malakyariri Health Clinic,10.605944,13.365666,Health Clinic,Functioning,True
Borno,Mafa,Tamsu Ngamdua,Tamsu Ngamduwa Health Clinic,11.68035,13.36712,Health Clinic,Partially Functioning,True
Borno,Mafa,Tamsu Ngamdua,ZANNARI HEALTH CLINIC,10.362255,13.369733,Health Clinic,Not Functioning,True
Borno,Magumeri,Ardo Ram,Ardoram Dispensary,10.627361,13.370895,Health Clinic,Not Functioning,True
Borno,Magumeri,Ayi / Yasku,Ayi yasku Dispensary,10.664455,13.371195,Health Post,Partially Functioning,False
Borno,Magumeri,Borno Yesu,Borno Yesu Health Clinic,10.36102,13.373882,Health Clinic,Not Functioning,True
Borno,Magumeri,Borno Yesu,Model Primary Health Care Centre (MPHC) Borno Yesu,10.36749,13.374748,Health Clinic,Not Functioning,False
Borno,Magumeri,Furram,Furram Dispensary,10.359693,13.376725,PHC,Functioning,True
Borno,Magumeri,Furram,Model Primary Health Care Centre (MPHC) Madamari,10.77283,13.376873,Health Post,Partially Functioning,True
Borno,Magumeri,Gaji Ganna  I,Gajiganna Dispensary,10.375175,13.38087,Health Post,Partially Functioning,True
Borno,Magumeri,Gaji Ganna  I,Gajiganna MCH Clinic,10.531158,13.383388,PHC,Partially Functioning,True
Borno,Magumeri,Gaji Ganna  I,Karnowa Health clinic,10.624614,13.384919,Health Clinic,Not Functioning,True
Borno,Magumeri,Gaji Ganna  I,Model Primary Health Care Centre (MPHC) Gajiganna,10.584742,13.385468,PHC,Partially Functioning,True
Borno,Magumeri,Gaji Ganna  II,Titiwa Dispensary,10.708618,13.385667,PHC,Partially Functioning,True
Borno,Magumeri,Hoyo / Chin Gowa,Hoyo Health Clinic,10.4674,13.38592,Health Post,Partially Functioning,True
Borno,Magumeri,Hoyo / Chin Gowa,Njingowa health clinic,10.626399,13.387274,Health Clinic,Functioning,True
Borno,Magumeri,Kalizoram / Banoram,Lawalti Dispensary,10.615356,13.387674,Health Clinic,Functioning,True
Borno,Magumeri,Kareram,KARERAM DISPENSARY,10.555458,13.388138,Health Clinic,Partially Functioning,True
Borno,Magumeri,Kubti,Kubti Dispensary,10.620194,13.389876,Health Clinic,Functioning,True
Borno,Magumeri,Magumeri,General Hospital Magumeri,10.61921,13.392668,PHC,Partially Functioning,True
Borno,Magumeri,Magumeri,Kaijiya dispensary,10.420053,13.392877,PHC,Functioning,False
Borno,Magumeri,Magumeri,Magumeri MCH Clinic,10.630011,13.394171,PHC,Functioning,True
Borno,Magumeri,Ngamma,Ngamma Health Clinic,10.763762,13.398392,Health Clinic,Not Functioning,False
Borno,Magumeri,Ngubala,Bamma Dispensary,10.115885,13.398894,Health Clinic,Functioning,True
Borno,Magumeri,Ngubala,NGUBALA HEALTH CLINIC,10.6295553,13.400634,Health Clinic,Functioning,True
Borno,Maiduguri,Bolori  I,FEDERAL NEURO PSYCHIATIC,9.232222222,13.40083333,Health Clinic,Functioning,True
Borno,Maiduguri,Bolori  I,Mala Kachalla Comprensive Health Centre,10.322087,13.401402,PHC,Functioning,True
Borno,Maiduguri,Bolori  I,Teachers Village Camp Clinic,10.604332,13.402092,Health Clinic,Functioning,True
Borno,Maiduguri,Bolori  II,ALKOME POLYCLINIC,10.633133,13.405139,PHC,Functioning,True
Borno,Maiduguri,Bolori  II,Baga Motor Pack Dispensary,10.24633,13.406218,PHC,Functioning,True
Borno,Maiduguri,Bolori  II,BULABULIN MCH,10.462445,13.40639,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Bolori  II,Herwa Peace Health Clinic,10.562982,13.408203,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Bolori  II,Zajeri clinic,10.198873,13.408497,PHC,Functioning,True
Borno,Maiduguri,Gamboru Liberty,Gamboru Clinic,10.25228,13.410597,Health Clinic,Not Functioning,True
Borno,Maiduguri,Gamboru Liberty,Gamboru Male Dispensary,10.4149,13.417287,PHC,Functioning,True
Borno,Maiduguri,Gamboru Liberty,State Psychiatric Hospital,10.143815,13.417807,PHC,Functioning,True
Borno,Maiduguri,Gwange  I,Gwange 1 Dispensary,10.4586111,13.4186111,PHC,Functioning,True
Borno,Maiduguri,Gwange  III,Gwange MCH Clinic,10.43581,13.419635,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Gwange  III,Leprosy Clinic,10.61682,13.420266,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Gwange  III,NEW G.R.A CLINIC,10.648129,13.42055,PHC,Functioning,True
Borno,Maiduguri,Hausari/Zango,State Specialist Hospital,10.538071,13.423007,PHC,Functioning,False
Borno,Maiduguri,Lamisula/Jabba Mari,Borno Medical,10.81696,13.42349,PHC,Functioning,True
Borno,Maiduguri,Lamisula/Jabba Mari,EYN (CAN Centre) Camp Clinic,10.567997,13.425387,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Lamisula/Jabba Mari,Sunni Hospital,10.518023,13.428608,PHC,Functioning,False
Borno,Maiduguri,Lamisula/Jabba Mari,ZAMANI CLINIC,10.63071,13.429787,Health Post,Not Functioning,True
Borno,Maiduguri,Limanti,Gamboru Market Dispensary,10.78174,13.43093,Health Clinic,Functioning,True
Borno,Maiduguri,Mafoni,Kanem Health Post,10.719823,13.435685,Health Clinic,Not Functioning,False
Borno,Maiduguri,Mafoni,Mogcolis Camp Clinic,10.707573,13.438218,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Maisandari,Bakasi Camp Guzamala Clinic A,10.789143,13.440823,PHC,Functioning,True
Borno,Maiduguri,Maisandari,Bakasi Camp Munguno Clinic B,10.163777,13.444117,Health Clinic,Functioning,True
Borno,Maiduguri,Maisandari,BORNO DENTAL HOSPITAL,10.439695,13.446257,Health Clinic,Not Functioning,False
Borno,Maiduguri,Maisandari,CBN Quarters Camp Clinic,10.807407,13.448492,Health Clinic,Partially Functioning,True
Borno,Maiduguri,Maisandari,Epid Unit Health Clinic,10.636576,13.450478,Health Clinic,Functioning,True
Borno,Maiduguri,Maisandari,Fatima Ali Sheriff Clinic,10.804065,13.451327,Hospital,Partially Functioning,False
Borno,Maiduguri,Maisandari,NYSC Camp Borno Camp Clinic,10.221413,13.451782,PHC,Partially Functioning,False
Borno,Maiduguri,Maisandari,Ramat Clinic,10.368253,13.453448,Health Post,Partially Functioning,True
Borno,Maiduguri,Maisandari,Zonal Head Office,10.368253,13.453448,PHC,Partially Functioning,True
Borno,Maiduguri,Shehuri North,Abbaganaram Clinic,10.585124,13.458336,Health Post,Not Functioning,True
Borno,Maiduguri,Shehuri South,Shehu's Palace Clinic,10.585304,13.458546,PHC,Functioning,True
Borno,Maiduguri,Shehuri South,Yerwa Clinic,10.5852564,13.4585481,Health Clinic,Functioning,True
Borno,Marte,Ala,Ala Dispensary,10.576129,13.458951,Health Post,Functioning,True
Borno,Marte,Ala,Kaje Health Clinic,10.64789,13.466491,Health Post,Partially Functioning,True
Borno,Marte,Alla  Lawanti,Alla Health Clinic,10.526667,13.47,PHC,Functioning,True
Borno,Marte,Borsori,Borsori Health Clinic,10.48570213,13.475575,Health Clinic,Partially Functioning,False
Borno,Marte,Gumna,Gunmna Health Clinic,10.265575,13.479805,PHC,Functioning,True
Borno,Marte,Kabulawa,Kabulawa Health Clinic,10.845533,13.481292,PHC,Partially Functioning,True
Borno,Marte,Kirenowa,Kirenowa Health Clinic,10.735883,13.486065,PHC,Functioning,True
Borno,Marte,Kulli,Model Primary Health Care Centre (MPHC) Kulli,10.783205,13.487695,Health Post,Not Functioning,False
Borno,Marte,Marte,Chikungudowa Health Clinic,10.466368,13.48802,PHC,Functioning,False
Borno,Marte,Marte,General Hospital Marte,10.615829,13.49054,PHC,Functioning,True
Borno,Marte,Marte,JULLAM HEALTH CLINIC,10.688492,13.495502,Health Clinic,Partially Functioning,True
Borno,Marte,Marte,Marte MCH Clinic,10.760403,13.496218,Health Post,Partially Functioning,True
Borno,Marte,Marte,Marte Town Dispensary,10.661072,13.499973,Health Clinic,Functioning,True
Borno,Marte,Mawulli,Muwalli Health Clinic,10.862802,13.507328,Health Clinic,Not Functioning,False
Borno,Marte,Musune,Musune Health Clinic,10.400687,13.5091,Health Clinic,Partially Functioning,True
Borno,Marte,Ngeleiwa,Badairi Health Clinic,10.727818,13.512442,Health Post,Partially Functioning,True
Borno,Marte,Ngeleiwa,Koloram Health Clinic,10.727818,13.512442,Health Clinic,Partially Functioning,True
Borno,Marte,Ngeleiwa,Kusuma Health Clinic,10.867925,13.525367,PHC,Partially Functioning,True
Borno,Marte,Ngeleiwa,Ngelaiwa Health Clinic,10.75591,13.52569,Health Post,Partially Functioning,True
Borno,Marte,Njine,Cbda MCH Clinic,10.746315,13.526353,Health Post,Not Functioning,False
Borno,Marte,Njine,Njine Health Clinic,10.566764,13.52672,Health Clinic,Partially Functioning,True
Borno,Marte,Zaga,Zaga Ngalori Health Clinic,10.5662724,13.52673,Health Post,Not Functioning,True
Borno,Mobbar,Asaga,Asaga Health Clinic,10.597253,13.5277776,Health Post,Partially Functioning,True
Borno,Mobbar,Asaga,Guwa Health Clinic,10.735455,13.531808,Health Post,Partially Functioning,True
Borno,Mobbar,Bogum,Jumaa Chere Health Clinic,10.706417,13.533437,Health Post,Partially Functioning,True
Borno,Mobbar,Chamba,Chamba Dispensary,10.642493,13.542602,PHC,Functioning,True
Borno,Mobbar,Chamba,Kainuwa Dispensary,10.476713,13.549808,Health Post,Not Functioning,True
Borno,Mobbar,Chamba,Talau Kauwa Health Clinic,10.49482,13.550138,Health Clinic,Functioning,False
Borno,Mobbar,Damasak,MCH DAMASAK,10.837142,13.556685,Health Post,Not Functioning,False
Borno,Mobbar,Duji,Duji PHC Clinic,10.715713,13.560523,Health Post,Partially Functioning,True
Borno,Mobbar,Duji,Meleri Health Clinic,10.780738,13.563077,Health Post,Partially Functioning,True
Borno,Mobbar,Gashagar,Gashagar Dispensary,10.708768,13.567472,PHC,Partially Functioning,True
Borno,Mobbar,Kareto,Kareto PHC Clinic,10.718968,13.568382,Health Post,Not Functioning,False
Borno,Mobbar,Layi,Layi Health Clinic,10.828133,13.56966,PHC,Partially Functioning,True
Borno,Mobbar,Zanna Umorti,Damasak MCH Clinic,10.811305,13.570272,Health Post,Not Functioning,False
Borno,Mobbar,Zari,Zari Dispensary,10.797278,13.573635,Health Clinic,Partially Functioning,True
Borno,Monguno,Damakuli,Damakulli Health Clinic,10.80029,13.591925,Health Clinic,Partially Functioning,True
Borno,Monguno,Kaguram,GUMNARI DISPENSARY,12.67323,13.6059,IDP Clinic,Functioning,True
Borno,Monguno,Kumalia,KUMALIA DISPENSARY,12.68427,13.60634,Hospital,Partially Functioning,True
Borno,Monguno,Mandala,Mandala Dispensary,10.878453,13.609755,Health Post,Partially Functioning,True
Borno,Monguno,Mintar,Alingollomari Health Post,10.89363,13.616358,Health Clinic,Partially Functioning,True
Borno,Monguno,Mintar,DEBELE DISPENSARY,12.68497,13.61722,IDP Clinic,Functioning,True
Borno,Monguno,Mintar,Diffinowa Dispensary,10.893675,13.619315,PHC,Functioning,True
Borno,Monguno,Mintar,Mintar Dispensary,12.6779,13.62059,IDP Clinic,Functioning,True
Borno,Monguno,Mintar,Nairawa Health Clinic,12.66522,13.62399,IDP Clinic,Functioning,True
Borno,Monguno,Mintar,Ngollom Health Clinic,10.723098,13.625262,PHC,Partially Functioning,True
Borno,Monguno,Mofio,Mofio Dispensary,10.850613,13.62984,Health Post,Not Functioning,True
Borno,Monguno,Monguno,Abbari Dispensary,10.88824,13.63163,Health Clinic,Partially Functioning,True
Borno,Monguno,Monguno,ACF NRC IDP Camp Clinic,10.741652,13.631962,Health Clinic,Partially Functioning,True
Borno,Monguno,Monguno,ACF Water Board IDP Camp Clinic,10.886582,13.633948,Health Clinic,Partially Functioning,True
Borno,Monguno,Monguno,ALIMA GDSS IDP Camp Clinic,10.837323,13.644823,PHC,Partially Functioning,True
Borno,Monguno,Monguno,ALIMA GGSS IDP Camp Clinic,10.838434,13.645932,Health Clinic,Not Functioning,True
Borno,Monguno,Monguno,ALIMA GSSS IDP Camp Clinic,10.930333,13.65054,PHC,Not Functioning,True
Borno,Monguno,Monguno,FSP ICRC,10.844828,13.688498,PHC,Partially Functioning,True
Borno,Monguno,Monguno,GENERAL HOSPITAL MONGUNO,11.07449,13.7004,Hospital,Not Functioning,False
Borno,Monguno,Monguno,GSSS AAH,11.08601,13.7013,Health Clinic,Partially Functioning,True
Borno,Monguno,Monguno,ICRC GGSS IDP Camp Clinic,10.894192,13.718491,Health Post,Not Functioning,False
Borno,Monguno,Monguno,Monguno MCH Clinic,10.93758,13.718882,Health Post,Not Functioning,False
Borno,Monguno,Monguno,MONGUNO TOWN DISPENSARY,11.22474,13.78151,Health Clinic,Partially Functioning,True
Borno,Monguno,Monguno,TCHARAMARI ALIMA CLINIC,11.26117,14.13987,Hospital,Not Functioning,False
Borno,Monguno,Monguno,UNICEF KUYA IDP CAMP,11.249097,14.150817,Health Clinic,Not Functioning,False
Borno,Monguno,Monguno,UNICEF Water Board IDP Camp health post,11.249,14.151085,Health Clinic,Not Functioning,False
Borno,Monguno,Monguno,Wulari Dispensary,11.257902,14.155203,IDP Clinic,Functioning,True
Borno,Monguno,Ngurno,Dam Health Post,8.451,12916,PHC,Functioning,True
Borno,Monguno,Ngurno,Ngurno PHC Clinic,8.4619,12933,PHC,Functioning,True
Borno,Monguno,Sure,Ladi Bida Dispensary,8.3922,115356,Health Post,Functioning,True
Borno,Monguno,Wulo,Wulo Dispensary,9.212299,1248325,PHC,Functioning,False
Borno,Monguno,Yele,Yele Dispensary,8.195417,12002252,PHC,Partially Functioning,False
Borno,Monguno,Zulum,Zuma Kimonye Health Clinic,10.9291667,1175638889,Health Post,Functioning,True
Borno,Ngala,Fuye,BULAMALLUMBE HEALTH CLINIC,9.46058948,"1,202,289,862",Health Post,Functioning,True
Borno,Ngala,Fuye,FUYE DISPENSARY,12.76818667,9022547182,Health Post,Functioning,True
Borno,Ngala,Gamboru 'B',BADIYA HEALTH POST,11.10072666,11371761667,Health Clinic,Functioning,True
